date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
26/05/2017 01:00;34.6863;42.3523;49.7263;43.2773;16.43;64.83;MANLLEU
26/05/2017 01:30;34.9272;41.0428;44.5906;40.1522;16.0;68.61;MANLLEU
26/05/2017 02:00;41.1067;45.1463;68.784;53.4447;16.0;69.0;MANLLEU
26/05/2017 02:30;37.4653;45.1197;54.2283;45.1127;16.0;69.0;MANLLEU
26/05/2017 03:00;33.578;42.0337;43.5963;38.2693;15.27;69.03;MANLLEU
26/05/2017 03:30;37.8537;42.068;44.1583;39.811;14.9;68.9;MANLLEU
26/05/2017 04:00;33.82;41.546;44.3593;38.5803;14.4;71.63;MANLLEU
26/05/2017 04:30;30.6047;40.4293;35.7477;31.358;14.1;73.13;MANLLEU
26/05/2017 05:00;27.729;36.7643;27.6763;27.1107;14.23;72.63;MANLLEU
26/05/2017 05:30;27.388;34.6293;26.2553;26.113;15.0;71.37;MANLLEU
26/05/2017 06:00;31.1353;35.6683;31.564;29.8673;15.27;70.5;MANLLEU
26/05/2017 06:30;31.941;35.768;33.7253;31.8087;16.5;69.07;MANLLEU
26/05/2017 07:00;35.7773;36.109;43.621;39.6497;18.0;67.2;MANLLEU
31/05/2017 12:00;57.6523;123.4613;379.327;185.9597;22.0;35.37;VOL
31/05/2017 12:30;75.4007;129.4997;397.0947;203.3357;22.97;34.4;VOL
31/05/2017 13:00;98.3527;121.5243;369.3643;197.364;24.87;33.23;VOL
31/05/2017 13:30;92.3877;120.6137;374.9873;190.4703;25.97;32.4;VOL
31/05/2017 14:00;115.757;121.963;375.3777;204.381;27.07;31.27;VOL
31/05/2017 14:30;153.0643;108.5177;358.043;234.7517;25.9;31.9;VOL
31/05/2017 15:00;164.0257;109.058;420.9397;273.5387;23.83;32.93;VOL
31/05/2017 15:30;129.4767;106.7283;405.124;251.745;25.3;32.2;VOL
31/05/2017 16:00;121.338;98.432;391.895;242.8507;26.67;31.63;VOL
31/05/2017 16:30;131.136;93.0923;370.67;228.485;29.07;29.73;VOL
31/05/2017 17:00;122.2233;93.6673;387.8807;227.379;29.43;29.97;VOL
31/05/2017 17:30;116.396;101.861;428.453;236.5207;29.27;30.27;VOL
31/05/2017 18:00;151.9293;121.3617;489.0797;304.3347;22.1;33.77;VOL
31/05/2017 18:30;181.5427;135.3447;528.037;326.282;19.4;39.23;VOL
31/05/2017 19:00;159.093;143.144;544.81;331.4547;18.03;46.97;VOL
31/05/2017 19:30;159.095;148.094;551.239;335.814;17.0;50.77;VOL
31/05/2017 20:00;137.7807;146.8414;568.4755;331.3655;16.34;51.9;VOL
31/05/2017 20:30;152.268;151.5877;578.0713;338.757;16.0;53.17;VOL
31/05/2017 21:00;143.7963;147.732;557.071;325.11;16.0;53.7;VOL
31/05/2017 21:30;141.435;146.8393;525.9163;310.4433;16.0;54.23;VOL
31/05/2017 22:00;119.867;135.8113;495.722;290.0263;15.1;55.4;VOL
31/05/2017 22:30;106.983;127.8503;444.829;267.0273;15.0;57.4;VOL
31/05/2017 23:00;101.4363;121.1277;454.2107;266.2723;15.0;58.57;VOL
31/05/2017 23:30;91.9017;112.9467;413.9787;242.835;15.0;61.33;VOL
01/06/2017 00:00;92.051;113.1247;431.3523;252.1113;14.0;64.97;VOL
01/06/2017 00:30;96.3293;113.045;436.718;253.5603;14.0;66.0;VOL
01/06/2017 01:00;93.8133;111.003;421.8067;243.0577;14.0;67.1;VOL
01/06/2017 01:30;99.0947;112.0342;447.9458;255.6726;14.0;69.0;VOL
01/06/2017 02:00;101.253;114.3053;467.27;267.006;14.0;68.67;VOL
01/06/2017 02:30;113.337;117.74;511.8227;289.2037;14.0;66.37;VOL
01/06/2017 03:00;130.0313;121.7113;518.4283;295.4107;14.6;61.53;VOL
01/06/2017 03:30;122.9486;118.0855;505.5093;288.0138;14.0;61.0;VOL
01/06/2017 04:00;131.7697;122.6633;526.474;299.154;14.0;60.4;VOL
01/06/2017 04:30;138.925;126.073;528.942;295.4737;14.0;61.0;VOL
01/06/2017 05:00;141.095;128.4007;516.1547;292.0977;13.93;61.0;VOL
01/06/2017 05:30;132.694;125.1817;500.8917;282.185;13.33;62.17;VOL
01/06/2017 06:00;117.997;115.973;454.0517;256.7383;14.0;62.53;VOL
01/06/2017 06:30;99.1113;103.345;386.733;223.2737;14.7;62.07;VOL
01/06/2017 07:00;97.4253;93.6273;438.328;246.5417;16.27;59.17;VOL
01/06/2017 07:30;159.515;118.5377;554.1903;289.0033;18.0;50.33;VOL
01/06/2017 08:00;157.527;128.7497;559.651;304.4533;18.47;47.37;VOL
01/06/2017 08:30;133.029;156.129;613.2503;321.9973;19.0;46.1;VOL
01/06/2017 09:00;152.0683;194.0037;729.6337;370.1127;19.8;38.93;VOL
01/06/2017 09:30;195.8267;221.9423;719.617;370.921;20.9;34.1;VOL
01/06/2017 10:00;188.2983;225.1147;672.3657;358.0647;21.7;34.0;VOL
01/06/2017 10:30;188.708;212.514;637.6177;349.6387;22.77;33.33;VOL
01/06/2017 11:00;173.734;194.1403;590.613;332.4653;23.87;32.9;VOL
01/06/2017 11:30;182.978;192.4953;599.8703;319.9747;24.23;32.73;VOL
01/06/2017 12:00;178.3833;196.604;608.5017;317.4353;24.83;32.03;VOL
01/06/2017 12:30;223.0303;161.0537;518.945;318.1017;23.77;32.73;VOL
01/06/2017 13:00;171.4033;134.7577;494.1967;303.5413;22.53;33.53;VOL
01/06/2017 13:30;164.3753;139.5127;531.9573;320.5327;21.03;34.57;VOL
01/06/2017 14:00;170.4757;158.0313;546.9487;328.1253;18.97;41.27;VOL
01/06/2017 14:30;173.6507;148.945;505.3817;310.5883;18.0;62.23;VOL
01/06/2017 15:00;115.9213;114.4447;419.8027;253.3867;19.4;67.1;VOL
01/06/2017 15:30;74.799;98.2433;346.7757;194.173;22.43;59.4;VOL
01/06/2017 16:00;65.97;100.7277;355.845;170.708;26.93;32.83;VOL
01/06/2017 16:30;69.5657;100.9317;400.889;176.954;32.3;24.4;VOL
01/06/2017 17:00;63.293;137.9077;574.5283;250.1787;29.07;25.17;VOL
01/06/2017 17:30;67.7277;159.3083;593.4877;320.1297;21.57;32.6;VOL
01/06/2017 18:00;79.6697;143.527;496.8503;284.5987;20.77;35.17;VOL
01/06/2017 18:30;97.0047;132.8853;472.0283;266.3733;20.23;36.53;VOL
01/06/2017 19:00;90.244;119.1647;414.5487;245.9023;18.43;49.8;VOL
01/06/2017 19:30;79.5253;100.849;366.506;223.3473;18.0;61.17;VOL
01/06/2017 20:00;105.4493;112.4317;456.208;277.3877;18.0;60.87;VOL
01/06/2017 20:30;112.6083;122.9977;497.4357;281.1413;17.43;58.9;VOL
01/06/2017 21:00;93.2963;110.2653;352.42;206.2803;16.7;65.73;VOL
01/06/2017 21:30;65.223;88.2197;259.9627;156.951;15.97;69.8;VOL
01/06/2017 22:00;58.86;80.2573;248.438;146.4;15.0;71.0;VOL
01/06/2017 22:30;57.4067;77.238;234.9657;134.7157;15.0;71.0;VOL
01/06/2017 23:00;61.2077;78.66;266.976;148.6503;14.03;71.97;VOL
01/06/2017 23:30;66.1297;81.3555;289.6007;160.9879;14.0;71.72;VOL
02/06/2017 00:00;69.493;82.4197;307.762;169.5933;14.7;70.3;VOL
02/06/2017 00:30;71.2553;82.1353;318.7063;175.8447;15.0;69.97;VOL
02/06/2017 01:00;75.2287;84.037;349.6397;193.9933;15.07;69.0;VOL
02/06/2017 01:30;84.1705;92.5405;380.1032;209.8532;14.95;68.53;VOL
02/06/2017 02:00;83.663;93.571;377.859;208.9253;14.0;69.53;VOL
02/06/2017 02:30;88.6033;96.9547;398.7523;219.7007;14.0;69.0;VOL
02/06/2017 03:00;95.6986;101.9703;422.7952;232.6372;14.0;69.0;VOL
02/06/2017 03:30;94.9977;103.084;397.4753;219.39;13.27;69.3;VOL
02/06/2017 04:00;90.572;101.6923;369.1137;207.6697;13.0;70.0;VOL
02/06/2017 04:30;130.265;117.8233;425.9537;256.406;13.6;72.0;VOL
02/06/2017 05:00;120.8247;114.2357;385.683;228.578;14.0;71.9;VOL
02/06/2017 05:30;98.692;102.7583;381.2397;221.3867;14.43;70.37;VOL
02/06/2017 06:00;84.919;92.328;338.631;196.0897;16.0;68.13;VOL
02/06/2017 06:30;93.651;93.0213;409.605;225.7743;17.67;62.0;VOL
02/06/2017 07:00;105.4463;107.6047;367.5527;201.702;18.3;59.3;VOL
02/06/2017 07:30;119.172;131.1277;474.0917;248.8287;18.9;55.63;VOL
02/06/2017 08:00;128.898;178.1027;628.618;297.959;19.3;46.8;VOL
02/06/2017 08:30;130.691;210.916;668.24;319.387;20.1;35.43;VOL
02/06/2017 09:00;181.2613;218.5763;627.327;321.701;21.0;34.0;VOL
02/06/2017 09:30;171.4593;213.7107;594.936;303.236;21.8;34.0;VOL
02/06/2017 10:00;119.0203;197.0077;570.9983;271.3693;22.07;33.93;VOL
02/06/2017 11:00;160.4596;167.6954;503.6029;274.7207;24.07;32.93;VOL
02/06/2017 11:30;135.99;162.4313;525.124;260.889;24.37;32.63;VOL
02/06/2017 12:00;133.8827;144.0783;496.4127;264.8387;26.03;31.83;VOL
02/06/2017 12:30;116.041;131.696;491.3437;258.3847;27.17;30.3;VOL
02/06/2017 13:00;125.0393;128.333;475.845;262.9963;27.53;29.93;VOL
02/06/2017 13:30;110.7033;105.821;434.6457;255.2867;26.73;31.2;VOL
02/06/2017 14:00;104.276;107.277;457.0693;273.8617;24.47;32.73;VOL
02/06/2017 14:30;84.4713;88.6997;339.9547;200.898;27.77;32.27;VOL
02/06/2017 15:00;95.4513;89.482;406.6137;236.6237;28.53;27.57;VOL
02/06/2017 15:30;109.894;99.417;457.1467;277.0207;24.57;32.77;VOL
02/06/2017 16:00;115.5067;113.4603;484.9047;294.0203;21.13;42.5;VOL
02/06/2017 16:30;130.26;126.7228;494.6769;295.7586;19.38;65.14;VOL
02/06/2017 17:00;109.3333;132.1973;466.4253;262.3183;18.43;73.33;VOL
02/06/2017 17:30;107.881;116.4677;422.2023;256.4123;18.0;86.0;VOL
02/06/2017 18:00;124.3737;127.2397;502.5603;287.632;18.43;78.2;VOL
02/06/2017 18:30;122.6667;132.1707;444.7207;261.538;18.0;72.77;VOL
02/06/2017 19:00;83.8977;103.9387;333.166;193.9917;17.83;74.47;VOL
02/06/2017 19:30;65.0877;94.3087;279.7057;156.1797;16.83;75.17;VOL
02/06/2017 20:00;70.8757;97.0447;316.019;175.071;16.93;77.23;VOL
02/06/2017 20:30;63.5633;81.562;257.6083;153.4383;17.0;79.17;VOL
02/06/2017 21:00;62.8107;76.5203;264.7623;158.7977;17.0;79.0;VOL
02/06/2017 21:30;65.498;82.7203;312.9773;179.654;17.0;78.63;VOL
02/06/2017 22:00;62.264;103.0963;333.6803;164.622;16.07;84.27;VOL
02/06/2017 23:30;81.5733;92.34;363.19;207.26;16.33;86.0;VOL
03/06/2017 00:00;85.304;95.393;370.7143;214.064;16.97;80.73;VOL
03/06/2017 00:30;67.5237;86.9933;287.0687;162.2617;16.1;78.0;VOL
03/06/2017 01:00;73.8557;91.403;288.1037;165.9403;16.0;78.9;VOL
03/06/2017 01:30;66.2161;84.5133;296.0878;165.2211;15.61;80.0;VOL
03/06/2017 02:00;58.193;77.137;236.4287;135.4853;15.0;80.73;VOL
03/06/2017 02:30;61.2253;75.3963;247.6293;140.413;15.0;80.5;VOL
03/06/2017 03:00;55.583;70.5443;216.4747;121.644;15.0;81.0;VOL
03/06/2017 03:30;61.295;71.7117;270.157;148.1723;15.03;80.27;VOL
03/06/2017 04:00;66.2043;76.0567;278.5767;158.725;15.5;79.93;VOL
03/06/2017 04:30;56.3177;70.4193;212.1533;121.73;15.0;79.6;VOL
03/06/2017 05:00;64.4647;75.9127;260.1207;149.5333;15.0;79.83;VOL
03/06/2017 05:30;55.32;68.5317;223.9257;122.497;15.57;78.83;VOL
03/06/2017 06:00;108.1823;103.748;408.573;223.751;18.1;72.73;VOL
03/06/2017 06:30;84.8053;96.5583;331.637;175.9483;18.6;68.73;VOL
03/06/2017 07:00;60.1593;95.3593;253.4813;131.0637;18.37;70.77;VOL
03/06/2017 07:30;44.6687;78.0487;154.6377;81.369;18.7;74.0;VOL
03/06/2017 08:00;45.5307;83.7363;216.8847;104.3537;19.27;74.6;VOL
03/06/2017 08:30;47.7127;95.1397;279.8937;140.3917;20.0;71.4;VOL
03/06/2017 09:00;53.376;94.442;277.1093;133.554;20.67;69.9;VOL
03/06/2017 09:30;72.167;112.7393;371.9213;196.7857;22.73;63.67;VOL
03/06/2017 10:00;109.591;143.5643;449.3177;248.1567;23.3;52.83;VOL
03/06/2017 10:30;122.214;140.226;407.7883;222.583;23.53;53.47;VOL
03/06/2017 11:00;74.0583;137.4023;462.5727;194.157;24.0;52.53;VOL
03/06/2017 11:30;73.7243;149.3073;506.338;200.44;23.8;51.53;VOL
03/06/2017 12:00;80.526;157.7433;527.924;244.4973;24.27;49.33;VOL
03/06/2017 12:30;98.0493;156.591;478.6021;248.7855;21.52;58.24;VOL
03/06/2017 13:00;118.2853;155.1653;478.0263;241.9767;22.37;58.2;VOL
03/06/2017 13:30;99.4187;165.767;526.9037;266.3867;18.77;69.67;VOL
03/06/2017 14:00;83.332;169.3;510.16;251.3307;19.0;71.33;VOL
03/06/2017 14:30;100.2983;152.3893;424.8317;223.4233;20.23;70.8;VOL
03/06/2017 15:00;86.181;149.9947;449.875;213.1887;22.8;62.73;VOL
03/06/2017 15:30;83.619;158.1357;457.422;203.034;25.83;48.73;VOL
03/06/2017 16:00;78.6933;186.899;576.0707;217.0513;24.27;46.93;VOL
03/06/2017 16:30;102.8627;187.236;527.8393;237.4333;24.73;46.8;VOL
03/06/2017 17:00;107.9293;181.807;532.4737;254.9293;24.03;46.37;VOL
03/06/2017 17:30;134.7877;172.1853;485.0433;224.2;29.17;36.9;VOL
03/06/2017 18:00;184.4137;203.3163;572.4047;302.717;23.03;40.43;VOL
03/06/2017 18:30;240.1553;221.948;614.8983;335.5773;20.37;45.9;VOL
03/06/2017 19:00;269.9243;216.7373;600.0163;338.304;19.13;48.47;VOL
03/06/2017 19:30;248.4297;194.9323;557.3653;319.3947;18.67;50.03;VOL
03/06/2017 20:00;175.456;157.517;474.674;275.733;18.0;57.2;VOL
03/06/2017 20:30;157.4787;147.3847;451.6247;261.8237;18.0;65.47;VOL
03/06/2017 21:00;128.534;140.6607;420.0623;231.9583;17.27;68.5;VOL
03/06/2017 21:30;122.4857;134.5187;411.654;235.053;16.83;71.23;VOL
03/06/2017 22:00;133.4397;148.145;448.6443;254.1377;16.0;76.67;VOL
03/06/2017 22:30;156.7777;161.83;486.199;277.345;16.0;76.67;VOL
03/06/2017 23:00;148.469;167.7507;489.73;274.7573;15.57;74.87;VOL
03/06/2017 23:30;158.8327;155.086;422.167;249.1817;15.0;76.23;VOL
04/06/2017 00:00;117.3787;131.798;379.0007;211.1583;14.73;77.27;VOL
04/06/2017 00:30;104.62;125.2487;352.2057;192.949;14.0;77.93;VOL
04/06/2017 01:00;87.3927;110.46;299.2157;158.302;13.67;77.0;VOL
04/06/2017 01:30;90.6218;110.6335;323.3694;174.0994;13.94;77.94;VOL
04/06/2017 02:00;103.309;121.598;391.9023;205.7443;14.63;77.9;VOL
04/06/2017 02:30;120.26;136.8763;439.231;237.777;14.9;78.1;VOL
04/06/2017 03:00;97.9707;114.5913;338.8097;186.3603;14.0;79.0;VOL
04/06/2017 04:30;84.8519;105.9269;297.7919;158.9815;13.0;79.0;VOL
04/06/2017 03:30;82.53;102.53;291.18;158.42;14.0;79.0;VOL
04/06/2017 04:00;94.21;113.18;357.46;192.37;14.0;80.0;VOL
04/06/2017 05:00;82.8469;103.0469;300.1452;160.2034;13.0;79.0;VOL
04/06/2017 05:30;88.7733;104.414;338.4973;178.1337;13.6;78.07;VOL
04/06/2017 06:00;94.4067;103.7207;387.3297;204.8157;15.1;76.7;VOL
04/06/2017 06:30;107.997;127.008;441.6103;224.52;16.47;72.47;VOL
04/06/2017 07:00;98.5;139.403;438.793;216.5523;16.8;71.83;VOL
04/06/2017 07:30;94.5143;141.2313;430.6137;221.6017;17.57;70.57;VOL
04/06/2017 08:00;75.394;144.0383;364.3607;159.212;16.77;72.27;VOL
04/06/2017 08:30;98.7987;164.093;459.721;233.4243;17.67;71.4;VOL
04/06/2017 09:00;114.5913;180.932;530.35;272.5473;18.73;66.97;VOL
04/06/2017 09:30;94.787;204.3833;598.3753;279.908;18.47;66.83;VOL
04/06/2017 10:00;84.4037;195.688;543.33;245.2477;18.53;66.47;VOL
04/06/2017 10:30;77.616;192.664;525.9923;242.2677;18.0;67.93;VOL
04/06/2017 11:00;109.0;207.6753;574.1643;274.355;19.1;66.1;VOL
04/06/2017 11:30;119.724;201.4103;541.2597;264.6617;20.6;61.1;VOL
04/06/2017 12:00;129.9327;173.8833;483.502;252.592;24.23;50.17;VOL
04/06/2017 12:30;130.9993;179.7157;502.6253;257.9077;23.4;47.73;VOL
04/06/2017 13:00;94.7293;193.371;541.2017;258.6037;21.17;51.17;VOL
04/06/2017 13:30;101.6517;198.346;537.7407;257.7623;20.8;52.27;VOL
04/06/2017 14:00;104.7563;185.0575;493.24;229.1769;21.5;52.94;VOL
04/06/2017 14:30;74.0828;172.13;479.861;190.2348;22.34;51.14;VOL
04/06/2017 15:00;75.417;188.8823;537.3097;234.657;17.87;59.07;VOL
04/06/2017 15:30;83.365;173.0023;438.8847;222.1173;16.27;72.7;VOL
04/06/2017 17:00;210.2675;252.6365;634.141;266.8365;13.25;88.6;VOL
04/06/2017 19:00;125.7185;184.9175;481.3815;261.799;14.45;89.25;VOL
04/06/2017 19:30;103.3667;153.94;419.2313;229.562;14.0;90.0;VOL
04/06/2017 20:00;97.6717;140.171;390.5857;209.4163;14.0;89.97;VOL
04/06/2017 20:30;103.9077;141.4817;416.15;221.6747;14.0;89.07;VOL
05/06/2017 00:30;160.67;222.73;530.85;291.18;14.0;78.0;VOL
05/06/2017 01:00;154.4179;213.5466;511.509;277.4624;13.0;75.93;VOL
05/06/2017 02:30;170.5;239.15;530.855;285.665;13.0;70.0;VOL
05/06/2017 11:30;51.9433;137.1533;333.0433;159.83;19.33;55.0;VOL
05/06/2017 12:00;83.8375;149.082;346.0145;169.9535;18.0;62.3;VOL
06/06/2017 00:00;116.1036;144.4136;366.8714;204.3277;14.0;70.0;VOL
05/06/2017 03:00;157.87;241.39;528.95;291.18;14.0;70.0;VOL
05/06/2017 04:30;142.08;163.56;352.26;194.8;13.0;72.0;VOL
06/06/2017 01:30;115.7338;155.3019;400.1806;213.7794;13.0;72.0;VOL
06/06/2017 02:00;111.2943;143.6913;378.6843;205.218;13.0;72.07;VOL
06/06/2017 03:00;113.7148;139.1822;377.5348;201.7696;12.13;73.87;VOL
06/06/2017 03:30;113.091;140.3053;384.147;204.624;12.0;74.0;VOL
06/06/2017 04:00;114.2833;141.285;374.6867;200.9873;12.0;74.0;VOL
06/06/2017 04:30;113.758;141.345;360.8997;193.5433;12.0;74.37;VOL
06/06/2017 05:00;107.301;133.072;343.2297;182.9057;12.0;75.0;VOL
06/06/2017 05:30;95.4987;118.807;296.176;158.512;12.6;74.3;VOL
06/06/2017 06:00;101.293;123.4983;353.6607;185.441;13.6;72.67;VOL
06/06/2017 06:30;123.2663;136.319;401.1247;219.3107;14.87;69.87;VOL
06/06/2017 07:00;167.2443;178.5773;455.6457;245.9857;15.7;67.73;VOL
06/06/2017 07:30;133.7727;193.6113;501.755;257.743;16.0;65.17;VOL
06/06/2017 08:00;125.1537;191.6513;475.9597;252.886;17.03;62.13;VOL
06/06/2017 08:30;137.1867;185.5553;445.45;239.2767;18.27;57.7;VOL
06/06/2017 09:00;145.774;172.0997;423.61;236.3263;19.83;51.47;VOL
06/06/2017 09:30;170.9647;186.9857;457.483;258.6213;21.0;47.43;VOL
06/06/2017 10:00;151.8213;187.6567;461.5227;254.7373;21.0;46.2;VOL
06/06/2017 10:30;132.6983;188.024;481.1967;259.6517;21.83;45.77;VOL
06/06/2017 11:00;105.3357;188.4143;507.5203;253.957;22.27;44.63;VOL
06/06/2017 11:30;101.024;190.6633;513.66;253.8187;23.03;43.4;VOL
06/06/2017 12:00;106.8517;187.0153;501.216;245.9157;23.4;42.7;VOL
06/06/2017 12:30;136.0823;144.5877;444.316;262.714;23.7;43.37;VOL
06/06/2017 13:00;156.3563;137.3583;454.935;281.7967;23.23;44.47;VOL
06/06/2017 13:30;173.8817;130.74;450.1467;283.356;23.23;44.37;VOL
06/06/2017 14:00;177.209;143.0847;452.1157;273.3423;23.83;43.07;VOL
06/06/2017 14:30;176.608;151.0113;444.8367;265.516;24.3;42.9;VOL
06/06/2017 15:00;199.2337;164.322;497.3967;303.684;21.67;45.77;VOL
06/06/2017 15:30;203.188;166.439;503.0363;303.6007;21.03;48.23;VOL
06/06/2017 16:00;208.57;165.582;494.3223;302.451;20.73;48.27;VOL
06/06/2017 16:30;175.9579;145.6631;461.4007;277.7;21.0;48.0;VOL
06/06/2017 17:00;159.0357;154.9437;477.437;283.765;20.03;48.67;VOL
06/06/2017 17:30;163.3207;153.5173;457.1163;275.3933;19.0;50.4;VOL
06/06/2017 18:00;169.6817;152.6273;450.3747;271.047;18.43;53.4;VOL
06/06/2017 18:30;150.137;168.8153;475.872;265.232;17.63;59.97;VOL
06/06/2017 19:00;139.3207;158.2113;445.1933;259.9033;17.73;63.23;VOL
06/06/2017 19:30;109.5287;170.069;463.8703;248.656;16.6;67.1;VOL
06/06/2017 20:00;94.9703;182.051;472.2857;251.6777;16.0;72.47;VOL
06/06/2017 20:30;84.9213;194.6453;493.5123;256.482;15.37;75.47;VOL
06/06/2017 21:00;84.3513;207.0157;511.482;264.4867;15.0;76.5;VOL
06/06/2017 21:30;84.8163;201.4763;487.424;256.5337;14.97;77.03;VOL
06/06/2017 22:00;76.287;189.6857;443.7803;241.2747;14.17;78.3;VOL
06/06/2017 22:30;81.363;188.364;443.2353;246.9523;14.0;79.0;VOL
06/06/2017 23:00;107.064;194.2647;439.7357;245.2923;14.0;79.5;VOL
06/06/2017 23:30;166.2853;212.9627;445.897;244.3067;14.0;80.97;VOL
07/06/2017 00:00;182.2533;212.6897;438.4607;241.8667;14.0;82.0;VOL
07/06/2017 00:30;208.3943;231.239;486.825;267.1753;13.33;82.17;VOL
07/06/2017 01:00;220.8483;235.0177;486.4057;266.8217;13.0;83.97;VOL
07/06/2017 01:30;170.5163;212.0144;444.7181;246.2025;13.0;84.56;VOL
07/06/2017 02:00;178.932;211.714;428.7737;236.3563;13.0;85.93;VOL
07/06/2017 02:30;141.309;194.237;392.309;214.875;13.0;87.9;VOL
07/06/2017 03:00;109.328;188.1173;388.302;208.6253;13.0;88.97;VOL
07/06/2017 03:30;85.8457;188.9687;398.482;194.0123;13.0;89.93;VOL
07/06/2017 04:00;81.291;193.507;421.6683;212.625;13.0;88.5;VOL
07/06/2017 04:30;76.635;187.195;415.316;225.9133;13.0;83.37;VOL
07/06/2017 05:00;85.5617;191.982;435.2183;235.6457;12.97;78.37;VOL
07/06/2017 05:30;127.6727;197.3727;403.643;220.051;12.33;75.13;VOL
07/06/2017 06:00;137.247;192.972;357.7153;195.616;13.0;72.07;VOL
07/06/2017 06:30;114.313;172.2733;310.229;167.198;13.3;70.53;VOL
07/06/2017 07:00;91.4853;191.6383;403.0363;201.3193;14.0;67.5;VOL
07/06/2017 07:30;94.5163;214.139;474.0923;219.6843;14.0;63.07;VOL
07/06/2017 08:00;92.4533;217.147;491.0953;226.588;14.03;62.3;VOL
07/06/2017 08:30;107.1113;238.1573;574.1657;261.6197;14.9;59.47;VOL
07/06/2017 09:00;103.6027;240.6827;581.1733;268.394;15.6;56.63;VOL
07/06/2017 09:30;114.4693;254.2047;625.77;283.5943;16.1;53.1;VOL
07/06/2017 10:00;124.3747;259.8257;626.4577;292.9943;17.47;49.8;VOL
07/06/2017 10:30;140.7543;260.1107;617.4633;293.4793;18.03;48.43;VOL
07/06/2017 11:00;151.1063;261.662;639.5607;303.4117;18.8;46.67;VOL
07/06/2017 11:30;147.1007;263.616;637.297;301.2813;19.6;44.97;VOL
07/06/2017 12:00;130.8707;248.62;632.583;300.2277;20.8;43.5;VOL
07/06/2017 12:30;119.4563;245.1503;635.292;297.3627;21.2;41.83;VOL
07/06/2017 13:00;92.8417;235.664;648.0803;291.3197;22.07;39.93;VOL
07/06/2017 13:30;104.8177;216.9777;573.4063;271.0613;22.83;39.9;VOL
07/06/2017 14:00;101.143;193.1027;522.0253;247.5443;24.77;39.27;VOL
07/06/2017 14:30;106.8986;175.3921;463.7131;238.8562;26.38;39.03;VOL
07/06/2017 15:00;98.2837;176.2457;487.4173;229.2443;27.07;38.03;VOL
07/06/2017 15:30;89.0547;162.9077;457.4497;217.7937;29.03;35.27;VOL
07/06/2017 16:00;98.0877;159.4967;453.506;209.4823;30.23;32.63;VOL
07/06/2017 16:30;92.4023;154.526;457.8297;212.059;30.53;31.73;VOL
07/06/2017 17:00;91.7953;149.2357;466.2;221.6353;31.6;30.23;VOL
07/06/2017 17:30;85.8497;165.3113;534.373;238.0763;29.63;31.3;VOL
07/06/2017 18:00;86.743;185.3593;562.4133;288.6997;22.6;41.1;VOL
07/06/2017 18:30;74.951;187.1067;556.026;284.1313;20.53;49.0;VOL
07/06/2017 19:00;65.3643;169.1513;480.3137;252.5147;20.0;51.87;VOL
07/06/2017 19:30;76.476;148.3123;447.5233;246.5963;18.97;53.6;VOL
07/06/2017 20:00;81.6883;139.9267;412.6353;229.9703;17.5;59.4;VOL
07/06/2017 20:30;85.2887;138.4577;394.6503;212.6953;16.47;65.5;VOL
07/06/2017 21:00;82.7047;133.6203;362.3427;201.8113;16.0;69.3;VOL
07/06/2017 21:30;76.198;115.3063;305.6027;164.7823;15.17;70.0;VOL
07/06/2017 22:00;68.157;125.0877;305.2953;159.102;15.23;71.43;VOL
07/06/2017 22:30;64.16;120.7923;271.9243;138.8317;15.0;74.73;VOL
07/06/2017 23:00;71.08;112.343;247.7293;134.7013;15.0;76.0;VOL
07/06/2017 23:30;76.6823;117.155;250.3697;135.0717;15.0;76.47;VOL
08/06/2017 00:00;67.7043;123.7477;260.5333;133.859;14.97;78.87;VOL
08/06/2017 00:30;61.6707;118.28;247.7677;126.1083;15.0;81.87;VOL
08/06/2017 01:00;70.1267;124.351;282.1593;140.7203;15.0;82.7;VOL
08/06/2017 01:30;61.9639;134.2533;306.58;159.3294;14.17;83.61;VOL
08/06/2017 02:00;70.9963;126.174;293.7097;155.266;14.07;86.93;VOL
08/06/2017 02:30;75.227;138.8573;336.849;171.0637;14.0;86.83;VOL
08/06/2017 03:00;80.363;140.204;327.6503;170.5407;14.0;86.13;VOL
08/06/2017 03:30;89.9437;134.652;318.3543;178.855;14.0;84.0;VOL
08/06/2017 04:00;86.7237;131.5443;310.5947;172.4763;13.5;81.57;VOL
08/06/2017 04:30;75.0387;113.879;241.1897;136.8877;13.23;80.83;VOL
08/06/2017 05:00;74.9043;112.374;233.7527;131.949;13.0;79.3;VOL
08/06/2017 05:30;74.1723;107.3877;243.0673;132.4697;13.33;78.2;VOL
08/06/2017 06:00;74.63;110.394;243.71;117.727;14.03;76.07;VOL
08/06/2017 06:30;63.527;101.641;193.667;100.474;15.0;74.33;VOL
08/06/2017 07:00;62.7587;104.3363;189.3723;100.0217;16.0;74.33;VOL
08/06/2017 07:30;66.3833;116.6163;238.881;117.5673;17.17;71.87;VOL
08/06/2017 08:00;74.6333;142.079;359.5;180.103;17.8;69.3;VOL
08/06/2017 08:30;87.6057;168.706;476.9697;237.5203;19.33;61.27;VOL
08/06/2017 09:00;100.0987;185.5853;530.886;272.26;20.83;53.03;VOL
